Order ID,Customer ID,Customer DOB,Cookies Shipped,Revenue,Cost,Order Date,Ship Date,Order Status,Rating,Sale Location
149034,152689 - Chidi Martin,8/10/1992,966.00," $4,830.00 "," $2,173.50 ",1/17/2017,1/22/2017,Shipped,3,Chibok
850973,325698 - Rusky Onu,4/21/1999,662.00," $3,310.00 "," $1,324.00 ",1/19/2017,1/21/2017,Shipped,2,Zaria
904869,785432 - Sola Princewill,12/20/2002,314.00," $1,570.00 ", $706.50 ,1/17/2017,1/21/2017,Shipped,3,Warri
602579,325698 - Rusky Onu,4/21/1999,672.00," $3,360.00 "," $1,646.40 ",1/17/2017,1/20/2017,Shipped,2,Lekki
202480,985245 - Michael Ephraim,6/3/2001,342.00," $1,710.00 ", $820.80 ,1/15/2017,1/19/2017,Shipped,5,Warri
177222,152689 - Chidi Martin,8/10/1992,327.00," $1,635.00 ", $768.45 ,1/14/2017,1/19/2017,Shipped,3,Ekpoma
488185,325698 - Rusky Onu,4/21/1999,912.00," $4,560.00 "," $2,006.40 ",1/16/2017,1/18/2017,Shipped,3,Port Harcourt
596975,152689 - Chidi Martin,8/10/1992,500.00," $2,500.00 "," $1,250.00 ",1/13/2017,1/18/2017,Shipped,5,Chibok
750401,985245 - Ebenezer Graham,2/3/2003,209.00," $1,045.00 ", $438.90 ,1/13/2017,1/17/2017,Shipped,4,Surulere
122057,152689 - Chidi Martin,8/10/1992,99.00, $495.00 , $202.95 ,1/11/2017,1/16/2017,Shipped,4,Lekki
702385,325698 - Rusky Onu,4/21/1999,201.00," $1,005.00 ", $432.15 ,1/12/2017,1/14/2017,Shipped,5,Chibok
126797,985245 - Ebenezer Graham,2/3/2003,642.00," $3,210.00 "," $1,508.70 ",1/10/2017,1/13/2017,Shipped,1,Markurdi
460415,785432 - Sola Princewill,12/20/2002,584.00," $2,920.00 "," $1,314.00 ",1/8/2017,1/12/2017,Shipped,4,Warri
XXXXXX,XXXXXX - Promo,2/18/2089,414.00," $2,070.00 ", $931.50 ,1/9/2017,1/11/2017,Shipped,4,Surulere
153763,452584 - Ujunwa Aisha,9/26/1989,791.00," $3,955.00 "," $1,779.75 ",1/9/2017,1/11/2017,Shipped,5,Ekpoma
360603,325698 - Rusky Onu,4/21/1999,140.00, $700.00 , $301.00 ,1/9/2017,1/11/2017,Shipped,1,Lekki
180057,985245 - Ebenezer Graham,2/3/2003,955.00," $4,775.00 "," $2,387.50 ",1/7/2017,1/11/2017,Shipped,4,Zaria
331207,152689 - Chidi Martin,8/10/1992,466.00," $2,330.00 ", $978.60 ,1/6/2017,1/11/2017,Shipped,2,Lekki
153673,452584 - Ujunwa Aisha,9/26/1989,561.00," $2,805.00 "," $1,318.35 ",1/7/2017,1/9/2017,Shipped,3,Warri
710714,325698 - Rusky Onu,4/21/1999,496.00," $2,480.00 "," $1,165.60 ",1/7/2017,1/9/2017,Shipped,4,Markurdi
680593,985245 - Ebenezer Graham,2/3/2003,573.00," $2,865.00 "," $1,403.85 ",1/5/2017,1/9/2017,Shipped,5,Markurdi
807289,452584 - Ujunwa Aisha,9/26/1989,907.00," $4,535.00 "," $2,222.15 ",1/6/2017,1/8/2017,Shipped,2,Owerri
417296,325698 - Rusky Onu,4/21/1999,463.00," $2,315.00 ", $949.15 ,1/6/2017,1/8/2017,Shipped,5,Zaria
454717,985245 - Ebenezer Graham,2/3/2003,600.00," $3,000.00 "," $1,350.00 ",1/5/2017,1/8/2017,Shipped,5,Owerri
309379,985245 - Ebenezer Graham,2/3/2003,498.00," $2,490.00 "," $1,195.20 ",1/4/2017,1/8/2017,Shipped,2,Chibok
800525,785432 - Sola Princewill,12/20/2002,164.00, $820.00 , $352.60 ,1/3/2022,6/7/2022,Pending,2,Owerri
311436,985245 - Ebenezer Graham,2/3/2003,107.00, $535.00 , $251.45 ,4/23/2022,5/10/2022,Pending,3,Owerri
XXXXXX,XXXXXX - Promo,10/24/1996,904.00," $4,520.00 "," $1,988.80 ",4/23/2022,6/1/2022,Pending,5,Port Harcourt
617865,452584 - Koko Alalibo,9/26/1979,62.00, $310.00 , $145.70 ,4/20/2022,5/1/2022,Pending,4,Owerri
154036,325698 - Rusky Onu,4/21/1999,765.00," $3,825.00 "," $1,606.50 ",4/22/2022,5/3/2022,Pending,2,Port Harcourt
